E09000003,E09000026,81
E09000003,E07000226,13
E09000003,E09000033,433
E09000003,E07000240,47
E09000003,E07000099,15
E09000003,E06000054,23
E09000003,E09000005,166
E09000003,E07000103,31
E09000003,E06000039,22
E09000003,E09000015,255
E09000003,E06000043,33
E09000003,E07000098,212
E09000003,E09000018,42
E09000003,E09000017,66
E09000003,E09000010,222
E09000003,E07000136,2
E09000003,E09000007,288
E09000003,E09000013,45
E09000003,E09000016,37
E09000003,E07000131,9
E09000003,E09000002,17
E09000003,E07000241,32
E09000003,E09000019,156
E09000003,E06000044,6
E09000003,E08000005,4
E09000003,E09000020,47
E09000003,E06000022,10
E09000003,E07000061,8
E09000003,E07000106,11
E09000003,E07000181,8
E09000003,E08000035,32
E09000003,E09000014,110
E09000003,E06000032,23
E09000003,E07000102,24
E09000003,E07000165,19
E09000003,E08000016,9
E09000003,E09000008,65
E09000003,E09000012,108
E09000003,E07000137,5
E09000003,E09000004,21
E09000003,E07000007,11
E09000003,E06000042,43
E09000003,E09000001,109
E09000003,E09000029,27
E09000003,E07000012,10
E09000003,E08000032,13
E09000003,E07000209,9
E09000003,E07000178,8
E09000003,E07000193,10
E09000003,E09000024,40
E09000003,E08000003,51
E09000003,E07000211,19
E09000003,E09000009,83
E09000003,E07000091,12
E09000003,E07000049,2
E09000003,E08000027,18
E09000003,E06000041,8
E09000003,E07000119,4
E09000003,E07000154,17
E09000003,E09000030,67
E09000003,E06000050,10
E09000003,E07000148,7
E09000003,E09000021,20
E09000003,E07000078,3
E09000003,E06000016,22
E09000003,E06000015,10
E09000003,E08000012,20
E09000003,E08000028,5
E09000003,E06000002,2
E09000003,E08000021,8
E09000003,E07000242,26
E09000003,E07000225,6
E09000003,E09000025,46
E09000003,E08000025,48
E09000003,E07000067,15
E09000003,E07000079,6
E09000003,E07000072,27
E09000003,E09000023,16
E09000003,E09000032,35
E09000003,E09000028,52
E09000003,E07000109,3
E09000003,E06000056,21
E09000003,E06000008,16
E09000003,E07000094,12
E09000003,E09000006,34
E09000003,E08000009,12
E09000003,E07000202,9
E09000003,E07000096,30
E09000003,E07000064,5
E09000003,E07000005,23
E09000003,,10
E09000003,E07000116,14
