E07000204,E07000148,2
E07000204,E07000203,8
E07000204,E07000012,4
E07000204,E07000143,5
E07000204,E07000201,1
E07000204,E07000067,1
E07000204,W06000005,1
E07000204,E07000071,1
E07000204,E08000001,1
E07000204,E07000115,1
E07000204,E07000146,2
E07000204,E06000042,4
E07000204,E07000011,1
E07000204,E07000200,1
E07000204,E08000003,1
E07000204,E07000077,1
E07000204,E07000131,1
E07000204,E09000030,1
E07000204,E09000013,1
E07000204,E06000052,1
E07000204,E07000008,2
E07000204,E06000044,1
E07000204,E07000149,1
E07000204,E06000015,1
E07000204,W06000015,1
E07000204,E09000026,1
E07000204,E07000009,2
E07000204,W06000010,1
E07000204,E07000144,1
E07000148,E07000149,11
E07000148,E07000053,1
E07000148,E07000144,8
E07000148,E07000206,3
E07000148,E07000145,4
E07000148,E07000147,4
E07000148,E09000014,1
E07000148,E09000003,1
E07000148,E07000012,1
E07000148,E07000035,1
E07000148,E06000041,2
E07000148,E07000107,1
E07000148,E07000119,1
E07000148,E09000012,1
E07000148,E07000143,3
E07000148,E07000200,1
E07000148,E07000220,1
E07000148,E07000071,1
E07000148,E07000126,1
E07000148,E06000028,1
E07000148,E07000131,1
E07000148,E07000052,1
E07000148,E07000204,1
E07000148,E06000052,2
E07000148,E06000043,1
E07000070,E07000067,9
E07000070,E07000062,1
E07000070,E07000202,3
E07000070,E07000221,3
E07000070,E06000033,6
E07000070,E09000013,1
E07000070,E07000066,12
E07000070,E07000096,3
E07000070,E09000019,5
E07000070,E07000212,2
E07000070,E07000069,1
E07000070,E07000071,8
E07000070,E06000011,1
E07000070,E08000009,2
E07000070,E07000179,2
E07000070,E06000043,2
E07000070,E09000010,3
E07000070,E09000028,5
E07000070,E07000242,1
E07000070,E09000006,1
E07000070,E08000004,1
E07000070,E07000077,5
E07000070,E09000001,3
E07000070,E06000056,3
E07000070,E07000240,2
E07000070,E07000072,4
E07000070,E07000147,1
E07000070,E06000032,1
E07000070,E07000074,17
E07000070,E07000119,1
E07000070,,1
E07000070,E07000148,2
E07000070,E07000041,1
E07000070,E08000019,1
E07000070,E09000012,2
E07000070,E09000022,1
